YEAR,FLAG_CODE,FLEET_CODE,FISHERY_TYPE,FISHERY_CODE,SCHOOL_TYPE_CODE,ASSIGNED_AREA,SPECIES_CODE,CATCH_MT
1998,FRA,ATF,IND,LL,UNCL,NJA_ATF,BET,0.39
1998,FRA,ATF,IND,LL,UNCL,NJA_ATF,SWO,17.36
1998,FRA,ATF,IND,LL,UNCL,NJA_ATF,YFT,5.43
1998,FRA,ATF,IND,LL,UNCL,NJA_MDG,ALB,26.9
1998,FRA,ATF,IND,LL,UNCL,NJA_MDG,BET,2.73
1998,FRA,ATF,IND,LL,UNCL,NJA_MDG,SWO,122.83
1998,FRA,ATF,IND,LL,UNCL,NJA_MDG,YFT,38.41
1998,FRA,ATF,IND,LL,UNCL,NJA_MUS,ALB,3.46
1998,FRA,ATF,IND,LL,UNCL,NJA_MUS,BET,0.35
1998,FRA,ATF,IND,LL,UNCL,NJA_MUS,SWO,15.81
1998,FRA,ATF,IND,LL,UNCL,NJA_MUS,YFT,4.94
1998,FRA,ATF,IND,LL,UNCL,HIGH_SEAS,ALB,71.41
1998,FRA,ATF,IND,LL,UNCL,HIGH_SEAS,BET,9.57
1998,FRA,ATF,IND,LL,UNCL,HIGH_SEAS,SWO,430.6
1998,FRA,ATF,IND,LL,UNCL,HIGH_SEAS,YFT,134.66
1998,FRA,ATF,IND,TL,UNCL,NJA_COM,SKJ,50.61
1998,FRA,ATF,IND,TL,UNCL,NJA_COM,YFT,21.12
1998,FRA,ATF,IND,TL,UNCL,NJA_EUR,SKJ,8.26
1998,FRA,ATF,IND,TL,UNCL,NJA_EUR,YFT,3.45
1998,FRA,ATF,IND,TL,UNCL,NJA_MDG,SKJ,5.83
1998,FRA,ATF,IND,TL,UNCL,NJA_MDG,YFT,2.43
1998,FRA,ATF,IND,TL,UNCL,NJA_MOZ,SKJ,40
1998,FRA,ATF,IND,TL,UNCL,NJA_MOZ,YFT,16.69
1998,FRA,ATF,IND,TL,UNCL,NJA_SYC,SKJ,0.71
1998,FRA,ATF,IND,TL,UNCL,NJA_SYC,YFT,0.3
1998,FRA,ATF,IND,TL,UNCL,NJA_TZA,SKJ,1.85
1998,FRA,ATF,IND,TL,UNCL,NJA_TZA,YFT,0.77
1998,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,91.53
1998,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,865.49
1998,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,8015.81
1998,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,18.26
1998,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,260.71
1998,IDN,IDN,ART,HL,UNCL,NJA_IDN,ALB,1659.93
1998,IDN,IDN,ART,HL,UNCL,NJA_IDN,BET,4093.91
1998,IDN,IDN,ART,HL,UNCL,NJA_IDN,SKJ,4975.86
1998,IDN,IDN,ART,HL,UNCL,NJA_IDN,SWO,221.89
1998,IDN,IDN,ART,HL,UNCL,NJA_IDN,YFT,4356.51
1998,IDN,IDN,ART,OT,UNCL,NJA_IDN,ALB,122.78
1998,IDN,IDN,ART,OT,UNCL,NJA_IDN,BET,482.33
1998,IDN,IDN,ART,OT,UNCL,NJA_IDN,SKJ,4038.22
1998,IDN,IDN,ART,OT,UNCL,NJA_IDN,SWO,2.73
1998,IDN,IDN,ART,OT,UNCL,NJA_IDN,YFT,429.02
1998,IDN,IDN,ART,PL,UNCL,NJA_IDN,SKJ,1519.23
1998,IDN,IDN,ART,PL,UNCL,NJA_IDN,YFT,271.84
1998,IDN,IDN,ART,PS,UNCL,NJA_IDN,ALB,142.53
1998,IDN,IDN,ART,PS,UNCL,NJA_IDN,BET,3382.92
1998,IDN,IDN,ART,PS,UNCL,NJA_IDN,SKJ,17682.34
1998,IDN,IDN,ART,PS,UNCL,NJA_IDN,SWO,24.2
1998,IDN,IDN,ART,PS,UNCL,NJA_IDN,YFT,3012.76
1998,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,557.04
1998,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,530.1
1998,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,10106.72
1998,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,3.11
1998,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,2598.74
1998,IDN,IDN,IND,LL,UNCL,NJA_AUS,ALB,0.75
1998,IDN,IDN,IND,LL,UNCL,NJA_AUS,BET,138.57
1998,IDN,IDN,IND,LL,UNCL,NJA_AUS,SWO,6.45
1998,IDN,IDN,IND,LL,UNCL,NJA_AUS,YFT,47.58
1998,IDN,IDN,IND,LL,UNCL,NJA_BGD,BET,1.03
1998,IDN,IDN,IND,LL,UNCL,NJA_BGD,SWO,1.15
1998,IDN,IDN,IND,LL,UNCL,NJA_BGD,YFT,147.97
1998,IDN,IDN,IND,LL,UNCL,NJA_ATF,ALB,49.99
1998,IDN,IDN,IND,LL,UNCL,NJA_ATF,BET,213.6
1998,IDN,IDN,IND,LL,UNCL,NJA_ATF,SWO,9.31
1998,IDN,IDN,IND,LL,UNCL,NJA_ATF,YFT,31.74
1998,IDN,IDN,IND,LL,UNCL,NJA_IDN,ALB,0
1998,IDN,IDN,IND,LL,UNCL,NJA_IDN,BET,626.91
1998,IDN,IDN,IND,LL,UNCL,NJA_IDN,SWO,9.45
1998,IDN,IDN,IND,LL,UNCL,NJA_IDN,YFT,501.03
1998,IDN,IDN,IND,LL,UNCL,NJA_IND,BET,199.16
1998,IDN,IDN,IND,LL,UNCL,NJA_IND,SWO,219.14
1998,IDN,IDN,IND,LL,UNCL,NJA_IND,YFT,12403.93
1998,IDN,IDN,IND,LL,UNCL,NJA_LKA,ALB,0.01
1998,IDN,IDN,IND,LL,UNCL,NJA_LKA,BET,629.82
1998,IDN,IDN,IND,LL,UNCL,NJA_LKA,SWO,16.26
1998,IDN,IDN,IND,LL,UNCL,NJA_LKA,YFT,609.82
1998,IDN,IDN,IND,LL,UNCL,NJA_MMR,BET,1.36
1998,IDN,IDN,IND,LL,UNCL,NJA_MMR,SWO,1.94
1998,IDN,IDN,IND,LL,UNCL,NJA_MMR,YFT,132.5
1998,IDN,IDN,IND,LL,UNCL,HIGH_SEAS,ALB,1410.64
1998,IDN,IDN,IND,LL,UNCL,HIGH_SEAS,BET,24279.58
1998,IDN,IDN,IND,LL,UNCL,HIGH_SEAS,SWO,839.32
1998,IDN,IDN,IND,LL,UNCL,HIGH_SEAS,YFT,21856.2
1998,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,371.18
1998,IND,IND,ART,GI,UNCL,NJA_IND,SWO,175.08
1998,IND,IND,ART,GI,UNCL,NJA_IND,YFT,1156.96
1998,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,245.9
1998,IND,IND,ART,HL,UNCL,NJA_IND,SWO,151.77
1998,IND,IND,ART,HL,UNCL,NJA_IND,YFT,461.32
1998,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,138.48
1998,IND,IND,ART,OT,UNCL,NJA_IND,YFT,408.23
1998,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,5518.47
1998,IND,IND,ART,PL,UNCL,NJA_IND,YFT,1307.07
1998,IND,IND,ART,PS,UNCL,NJA_IND,SKJ,0.13
1998,IND,IND,ART,PS,UNCL,NJA_IND,YFT,3.66
1998,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,4566.85
1998,IND,IND,ART,TL,UNCL,NJA_IND,SWO,13.81
1998,IND,IND,ART,TL,UNCL,NJA_IND,YFT,2654.42
1998,IND,IND,IND,LL,UNCL,NJA_AUS,BET,0.01
1998,IND,IND,IND,LL,UNCL,NJA_AUS,SWO,1.56
1998,IND,IND,IND,LL,UNCL,NJA_AUS,YFT,0.72
1998,IND,IND,IND,LL,UNCL,NJA_BGD,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_BGD,SWO,0.32
1998,IND,IND,IND,LL,UNCL,NJA_BGD,YFT,3.95
1998,IND,IND,IND,LL,UNCL,NJA_COM,BET,0.01
1998,IND,IND,IND,LL,UNCL,NJA_COM,SWO,0.11
1998,IND,IND,IND,LL,UNCL,NJA_COM,YFT,3.49
1998,IND,IND,IND,LL,UNCL,NJA_EUR,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_EUR,SWO,0.13
1998,IND,IND,IND,LL,UNCL,NJA_EUR,YFT,1.3
1998,IND,IND,IND,LL,UNCL,NJA_ATF,BET,0.03
1998,IND,IND,IND,LL,UNCL,NJA_ATF,SWO,3.81
1998,IND,IND,IND,LL,UNCL,NJA_ATF,YFT,3.8
1998,IND,IND,IND,LL,UNCL,NJA_IDN,BET,0.38
1998,IND,IND,IND,LL,UNCL,NJA_IDN,SWO,2.76
1998,IND,IND,IND,LL,UNCL,NJA_IDN,YFT,5.21
1998,IND,IND,IND,LL,UNCL,NJA_IND,BET,3.12
1998,IND,IND,IND,LL,UNCL,NJA_IND,SWO,74.39
1998,IND,IND,IND,LL,UNCL,NJA_IND,YFT,377.72
1998,IND,IND,IND,LL,UNCL,NJA_IRN,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_IRN,SWO,0
1998,IND,IND,IND,LL,UNCL,NJA_IRN,YFT,1.93
1998,IND,IND,IND,LL,UNCL,NJA_KEN,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_KEN,SWO,0.05
1998,IND,IND,IND,LL,UNCL,NJA_KEN,YFT,0.66
1998,IND,IND,IND,LL,UNCL,NJA_LKA,BET,0.05
1998,IND,IND,IND,LL,UNCL,NJA_LKA,SKJ,0
1998,IND,IND,IND,LL,UNCL,NJA_LKA,SWO,4.45
1998,IND,IND,IND,LL,UNCL,NJA_LKA,YFT,13.37
1998,IND,IND,IND,LL,UNCL,NJA_MDG,BET,0.04
1998,IND,IND,IND,LL,UNCL,NJA_MDG,SWO,1.22
1998,IND,IND,IND,LL,UNCL,NJA_MDG,YFT,5.69
1998,IND,IND,IND,LL,UNCL,NJA_MDV,BET,0.14
1998,IND,IND,IND,LL,UNCL,NJA_MDV,SWO,0.33
1998,IND,IND,IND,LL,UNCL,NJA_MDV,YFT,16.19
1998,IND,IND,IND,LL,UNCL,NJA_MOZ,BET,0.06
1998,IND,IND,IND,LL,UNCL,NJA_MOZ,SWO,1.14
1998,IND,IND,IND,LL,UNCL,NJA_MOZ,YFT,11.2
1998,IND,IND,IND,LL,UNCL,NJA_MUS,BET,0.08
1998,IND,IND,IND,LL,UNCL,NJA_MUS,SWO,0.24
1998,IND,IND,IND,LL,UNCL,NJA_MUS,YFT,22.47
1998,IND,IND,IND,LL,UNCL,NJA_MYS,YFT,0
1998,IND,IND,IND,LL,UNCL,NJA_OMN,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_OMN,SWO,0.11
1998,IND,IND,IND,LL,UNCL,NJA_OMN,YFT,84.92
1998,IND,IND,IND,LL,UNCL,NJA_PAK,BET,0
1998,IND,IND,IND,LL,UNCL,NJA_PAK,SWO,0
1998,IND,IND,IND,LL,UNCL,NJA_PAK,YFT,9.31
1998,IND,IND,IND,LL,UNCL,NJA_SOM,BET,0.12
1998,IND,IND,IND,LL,UNCL,NJA_SOM,SWO,2.78
1998,IND,IND,IND,LL,UNCL,NJA_SOM,YFT,22.47
1998,IND,IND,IND,LL,UNCL,NJA_SYC,BET,0.4
1998,IND,IND,IND,LL,UNCL,NJA_SYC,SWO,0.83
1998,IND,IND,IND,LL,UNCL,NJA_SYC,YFT,87.15
1998,IND,IND,IND,LL,UNCL,NJA_THA,YFT,0.01
1998,IND,IND,IND,LL,UNCL,NJA_TZA,BET,0.02
1998,IND,IND,IND,LL,UNCL,NJA_TZA,SWO,0.26
1998,IND,IND,IND,LL,UNCL,NJA_TZA,YFT,5.35
1998,IND,IND,IND,LL,UNCL,NJA_YEM,BET,0.01
1998,IND,IND,IND,LL,UNCL,NJA_YEM,SWO,0.12
1998,IND,IND,IND,LL,UNCL,NJA_YEM,YFT,0.88
1998,IND,IND,IND,LL,UNCL,NJA_ZAF,BET,0.08
1998,IND,IND,IND,LL,UNCL,NJA_ZAF,SWO,0.83
1998,IND,IND,IND,LL,UNCL,NJA_ZAF,YFT,8.53
1998,IND,IND,IND,LL,UNCL,NJA_CHAGOS,BET,0.22
1998,IND,IND,IND,LL,UNCL,NJA_CHAGOS,SWO,0.78
1998,IND,IND,IND,LL,UNCL,NJA_CHAGOS,YFT,52.66
1998,IND,IND,IND,LL,UNCL,NJA_MMR,BET,0.04
1998,IND,IND,IND,LL,UNCL,NJA_MMR,SWO,2.69
1998,IND,IND,IND,LL,UNCL,NJA_MMR,YFT,11.91
1998,IND,IND,IND,LL,UNCL,HIGH_SEAS,BET,4.59
1998,IND,IND,IND,LL,UNCL,HIGH_SEAS,SKJ,0.19
1998,IND,IND,IND,LL,UNCL,HIGH_SEAS,SWO,250.9
1998,IND,IND,IND,LL,UNCL,HIGH_SEAS,YFT,767.53
1998,IRN,IRN,ART,GI,UNCL,NJA_IRN,YFT,14308.57
1998,IRN,IRN,IND,GI,UNCL,NJA_ERI,SKJ,175.38
1998,IRN,IRN,IND,GI,UNCL,NJA_ERI,SWO,1.23
1998,IRN,IRN,IND,GI,UNCL,NJA_ERI,YFT,137.83
1998,IRN,IRN,IND,GI,UNCL,NJA_IRN,SKJ,332.22
1998,IRN,IRN,IND,GI,UNCL,NJA_IRN,SWO,2.32
1998,IRN,IRN,IND,GI,UNCL,NJA_IRN,YFT,261.1
1998,IRN,IRN,IND,GI,UNCL,NJA_OMN,SKJ,520.37
1998,IRN,IRN,IND,GI,UNCL,NJA_OMN,SWO,3.64
1998,IRN,IRN,IND,GI,UNCL,NJA_OMN,YFT,408.97
1998,IRN,IRN,IND,GI,UNCL,NJA_SDN,SKJ,137.45
1998,IRN,IRN,IND,GI,UNCL,NJA_SDN,SWO,0.96
1998,IRN,IRN,IND,GI,UNCL,NJA_SDN,YFT,108.03
1998,IRN,IRN,IND,GI,UNCL,NJA_SOM,SKJ,966.53
1998,IRN,IRN,IND,GI,UNCL,NJA_SOM,SWO,6.75
1998,IRN,IRN,IND,GI,UNCL,NJA_SOM,YFT,759.62
1998,IRN,IRN,IND,GI,UNCL,NJA_YEM,SKJ,584.23
1998,IRN,IRN,IND,GI,UNCL,NJA_YEM,SWO,4.08
1998,IRN,IRN,IND,GI,UNCL,NJA_YEM,YFT,459.17
1998,IRN,IRN,IND,GI,UNCL,NJA_ARE,SKJ,249.64
1998,IRN,IRN,IND,GI,UNCL,NJA_ARE,SWO,1.74
1998,IRN,IRN,IND,GI,UNCL,NJA_ARE,YFT,196.2
1998,IRN,IRN,IND,GI,UNCL,NJA_BHR,SKJ,11.54
1998,IRN,IRN,IND,GI,UNCL,NJA_BHR,SWO,0.08
1998,IRN,IRN,IND,GI,UNCL,NJA_BHR,YFT,9.07
1998,IRN,IRN,IND,GI,UNCL,NJA_DJI,SKJ,18.08
1998,IRN,IRN,IND,GI,UNCL,NJA_DJI,SWO,0.13
1998,IRN,IRN,IND,GI,UNCL,NJA_DJI,YFT,14.21
1998,IRN,IRN,IND,GI,UNCL,NJA_EGY,SKJ,296.94
1998,IRN,IRN,IND,GI,UNCL,NJA_EGY,SWO,2.08
1998,IRN,IRN,IND,GI,UNCL,NJA_EGY,YFT,233.37
1998,IRN,IRN,IND,GI,UNCL,NJA_ISR,SKJ,0.16
1998,IRN,IRN,IND,GI,UNCL,NJA_ISR,SWO,0
1998,IRN,IRN,IND,GI,UNCL,NJA_ISR,YFT,0.12
1998,IRN,IRN,IND,GI,UNCL,NJA_KWT,SKJ,52.68
1998,IRN,IRN,IND,GI,UNCL,NJA_KWT,SWO,0.37
1998,IRN,IRN,IND,GI,UNCL,NJA_KWT,YFT,41.4
1998,IRN,IRN,IND,GI,UNCL,NJA_QAT,SKJ,61.22
1998,IRN,IRN,IND,GI,UNCL,NJA_QAT,SWO,0.43
1998,IRN,IRN,IND,GI,UNCL,NJA_QAT,YFT,48.11
1998,IRN,IRN,IND,GI,UNCL,NJA_SAU,SKJ,543.35
1998,IRN,IRN,IND,GI,UNCL,NJA_SAU,SWO,3.8
1998,IRN,IRN,IND,GI,UNCL,NJA_SAU,YFT,427.03
1998,IRN,IRN,IND,GI,UNCL,HIGH_SEAS,SKJ,752.14
1998,IRN,IRN,IND,GI,UNCL,HIGH_SEAS,SWO,5.26
1998,IRN,IRN,IND,GI,UNCL,HIGH_SEAS,YFT,591.12
1998,IRN,IRN,IND,LL,UNCL,NJA_COM,BET,0.07
1998,IRN,IRN,IND,LL,UNCL,NJA_COM,SWO,0.07
1998,IRN,IRN,IND,LL,UNCL,NJA_COM,YFT,1.23
1998,IRN,IRN,IND,LL,UNCL,NJA_EUR,BET,0.04
1998,IRN,IRN,IND,LL,UNCL,NJA_EUR,SWO,0.08
1998,IRN,IRN,IND,LL,UNCL,NJA_EUR,YFT,0.46
1998,IRN,IRN,IND,LL,UNCL,NJA_ATF,BET,0.12
1998,IRN,IRN,IND,LL,UNCL,NJA_ATF,SWO,0.12
1998,IRN,IRN,IND,LL,UNCL,NJA_ATF,YFT,1.18
1998,IRN,IRN,IND,LL,UNCL,NJA_IND,BET,0.09
1998,IRN,IRN,IND,LL,UNCL,NJA_IND,SWO,0.03
1998,IRN,IRN,IND,LL,UNCL,NJA_IND,YFT,0.37
1998,IRN,IRN,IND,LL,UNCL,NJA_IRN,BET,0
1998,IRN,IRN,IND,LL,UNCL,NJA_IRN,SWO,0
1998,IRN,IRN,IND,LL,UNCL,NJA_IRN,YFT,0.68
1998,IRN,IRN,IND,LL,UNCL,NJA_KEN,BET,0.02
1998,IRN,IRN,IND,LL,UNCL,NJA_KEN,SWO,0.03
1998,IRN,IRN,IND,LL,UNCL,NJA_KEN,YFT,0.23
1998,IRN,IRN,IND,LL,UNCL,NJA_LKA,BET,0.04
1998,IRN,IRN,IND,LL,UNCL,NJA_LKA,SWO,0.01
1998,IRN,IRN,IND,LL,UNCL,NJA_LKA,YFT,0.13
1998,IRN,IRN,IND,LL,UNCL,NJA_MDG,BET,0.28
1998,IRN,IRN,IND,LL,UNCL,NJA_MDG,SWO,0.74
1998,IRN,IRN,IND,LL,UNCL,NJA_MDG,YFT,2.01
1998,IRN,IRN,IND,LL,UNCL,NJA_MDV,BET,1.07
1998,IRN,IRN,IND,LL,UNCL,NJA_MDV,SWO,0.2
1998,IRN,IRN,IND,LL,UNCL,NJA_MDV,YFT,5.72
1998,IRN,IRN,IND,LL,UNCL,NJA_MOZ,BET,0.46
1998,IRN,IRN,IND,LL,UNCL,NJA_MOZ,SWO,0.69
1998,IRN,IRN,IND,LL,UNCL,NJA_MOZ,YFT,3.95
1998,IRN,IRN,IND,LL,UNCL,NJA_MUS,BET,0.65
1998,IRN,IRN,IND,LL,UNCL,NJA_MUS,SWO,0.14
1998,IRN,IRN,IND,LL,UNCL,NJA_MUS,YFT,7.93
1998,IRN,IRN,IND,LL,UNCL,NJA_OMN,BET,0.02
1998,IRN,IRN,IND,LL,UNCL,NJA_OMN,SWO,0.07
1998,IRN,IRN,IND,LL,UNCL,NJA_OMN,YFT,29.98
1998,IRN,IRN,IND,LL,UNCL,NJA_PAK,BET,0.02
1998,IRN,IRN,IND,LL,UNCL,NJA_PAK,SWO,0
1998,IRN,IRN,IND,LL,UNCL,NJA_PAK,YFT,3.29
1998,IRN,IRN,IND,LL,UNCL,NJA_SOM,BET,0.9
1998,IRN,IRN,IND,LL,UNCL,NJA_SOM,SWO,1.69
1998,IRN,IRN,IND,LL,UNCL,NJA_SOM,YFT,7.93
1998,IRN,IRN,IND,LL,UNCL,NJA_SYC,BET,3.11
1998,IRN,IRN,IND,LL,UNCL,NJA_SYC,SWO,0.5
1998,IRN,IRN,IND,LL,UNCL,NJA_SYC,YFT,30.77
1998,IRN,IRN,IND,LL,UNCL,NJA_TZA,BET,0.16
1998,IRN,IRN,IND,LL,UNCL,NJA_TZA,SWO,0.16
1998,IRN,IRN,IND,LL,UNCL,NJA_TZA,YFT,1.89
1998,IRN,IRN,IND,LL,UNCL,NJA_YEM,BET,0.07
1998,IRN,IRN,IND,LL,UNCL,NJA_YEM,SWO,0.07
1998,IRN,IRN,IND,LL,UNCL,NJA_YEM,YFT,0.31
1998,IRN,IRN,IND,LL,UNCL,NJA_ZAF,BET,0.65
1998,IRN,IRN,IND,LL,UNCL,NJA_ZAF,SWO,0.5
1998,IRN,IRN,IND,LL,UNCL,NJA_ZAF,YFT,3.01
1998,IRN,IRN,IND,LL,UNCL,NJA_CHAGOS,BET,1.67
1998,IRN,IRN,IND,LL,UNCL,NJA_CHAGOS,SWO,0.48
1998,IRN,IRN,IND,LL,UNCL,NJA_CHAGOS,YFT,18.6
1998,IRN,IRN,IND,LL,UNCL,HIGH_SEAS,BET,18.55
1998,IRN,IRN,IND,LL,UNCL,HIGH_SEAS,SWO,7.42
1998,IRN,IRN,IND,LL,UNCL,HIGH_SEAS,YFT,124.32
1998,IRN,IRN,IND,PS,FS,NJA_COM,ALB,0.03
1998,IRN,IRN,IND,PS,FS,NJA_COM,BET,0.48
1998,IRN,IRN,IND,PS,FS,NJA_COM,SKJ,7.42
1998,IRN,IRN,IND,PS,FS,NJA_COM,YFT,11.75
1998,IRN,IRN,IND,PS,FS,NJA_EUR,ALB,0.01
1998,IRN,IRN,IND,PS,FS,NJA_EUR,BET,0.98
1998,IRN,IRN,IND,PS,FS,NJA_EUR,SKJ,14.6
1998,IRN,IRN,IND,PS,FS,NJA_EUR,YFT,9.3
1998,IRN,IRN,IND,PS,FS,NJA_ATF,ALB,0.1
1998,IRN,IRN,IND,PS,FS,NJA_ATF,BET,3.27
1998,IRN,IRN,IND,PS,FS,NJA_ATF,SKJ,45.05
1998,IRN,IRN,IND,PS,FS,NJA_ATF,YFT,38.14
1998,IRN,IRN,IND,PS,FS,NJA_IDN,BET,0.09
1998,IRN,IRN,IND,PS,FS,NJA_IDN,SKJ,0.32
1998,IRN,IRN,IND,PS,FS,NJA_IDN,YFT,0.33
1998,IRN,IRN,IND,PS,FS,NJA_IND,BET,0.01
1998,IRN,IRN,IND,PS,FS,NJA_IND,SKJ,0.04
1998,IRN,IRN,IND,PS,FS,NJA_IND,YFT,0.03
1998,IRN,IRN,IND,PS,FS,NJA_KEN,BET,0.21
1998,IRN,IRN,IND,PS,FS,NJA_KEN,SKJ,0.69
1998,IRN,IRN,IND,PS,FS,NJA_KEN,YFT,1.86
1998,IRN,IRN,IND,PS,FS,NJA_MDG,ALB,0.07
1998,IRN,IRN,IND,PS,FS,NJA_MDG,BET,3.83
1998,IRN,IRN,IND,PS,FS,NJA_MDG,SKJ,55.17
1998,IRN,IRN,IND,PS,FS,NJA_MDG,YFT,37.63
1998,IRN,IRN,IND,PS,FS,NJA_MDV,BET,0.94
1998,IRN,IRN,IND,PS,FS,NJA_MDV,SKJ,1.42
1998,IRN,IRN,IND,PS,FS,NJA_MDV,YFT,7.9
1998,IRN,IRN,IND,PS,FS,NJA_MOZ,ALB,0.25
1998,IRN,IRN,IND,PS,FS,NJA_MOZ,BET,5.52
1998,IRN,IRN,IND,PS,FS,NJA_MOZ,SKJ,73.06
1998,IRN,IRN,IND,PS,FS,NJA_MOZ,YFT,79.66
1998,IRN,IRN,IND,PS,FS,NJA_MUS,BET,0
1998,IRN,IRN,IND,PS,FS,NJA_MUS,SKJ,0
1998,IRN,IRN,IND,PS,FS,NJA_MUS,YFT,0
1998,IRN,IRN,IND,PS,FS,NJA_SOM,BET,3.16
1998,IRN,IRN,IND,PS,FS,NJA_SOM,SKJ,4.93
1998,IRN,IRN,IND,PS,FS,NJA_SOM,YFT,27.36
1998,IRN,IRN,IND,PS,FS,NJA_SYC,ALB,5.18
1998,IRN,IRN,IND,PS,FS,NJA_SYC,BET,25.07
1998,IRN,IRN,IND,PS,FS,NJA_SYC,SKJ,48.57
1998,IRN,IRN,IND,PS,FS,NJA_SYC,YFT,535.47
1998,IRN,IRN,IND,PS,FS,NJA_TZA,ALB,0
1998,IRN,IRN,IND,PS,FS,NJA_TZA,BET,0.04
1998,IRN,IRN,IND,PS,FS,NJA_TZA,SKJ,2.72
1998,IRN,IRN,IND,PS,FS,NJA_TZA,YFT,0.75
1998,IRN,IRN,IND,PS,FS,NJA_YEM,BET,0.06
1998,IRN,IRN,IND,PS,FS,NJA_YEM,SKJ,0.17
1998,IRN,IRN,IND,PS,FS,NJA_YEM,YFT,0.48
1998,IRN,IRN,IND,PS,FS,NJA_CHAGOS,BET,0.65
1998,IRN,IRN,IND,PS,FS,NJA_CHAGOS,SKJ,1.18
1998,IRN,IRN,IND,PS,FS,NJA_CHAGOS,YFT,8.91
1998,IRN,IRN,IND,PS,FS,HIGH_SEAS,ALB,2.76
1998,IRN,IRN,IND,PS,FS,HIGH_SEAS,BET,45.75
1998,IRN,IRN,IND,PS,FS,HIGH_SEAS,SKJ,54.78
1998,IRN,IRN,IND,PS,FS,HIGH_SEAS,YFT,600.09
1998,IRN,IRN,IND,PS,LS,NJA_AUS,BET,0.19
1998,IRN,IRN,IND,PS,LS,NJA_AUS,SKJ,0.35
1998,IRN,IRN,IND,PS,LS,NJA_AUS,YFT,0.2
1998,IRN,IRN,IND,PS,LS,NJA_COM,ALB,0.01
1998,IRN,IRN,IND,PS,LS,NJA_COM,BET,4.62
1998,IRN,IRN,IND,PS,LS,NJA_COM,SKJ,21.92
1998,IRN,IRN,IND,PS,LS,NJA_COM,YFT,31.33
1998,IRN,IRN,IND,PS,LS,NJA_EUR,ALB,0.07
1998,IRN,IRN,IND,PS,LS,NJA_EUR,BET,9.26
1998,IRN,IRN,IND,PS,LS,NJA_EUR,SKJ,37.66
1998,IRN,IRN,IND,PS,LS,NJA_EUR,YFT,49.49
1998,IRN,IRN,IND,PS,LS,NJA_ATF,ALB,0.11
1998,IRN,IRN,IND,PS,LS,NJA_ATF,BET,13.65
1998,IRN,IRN,IND,PS,LS,NJA_ATF,SKJ,77.38
1998,IRN,IRN,IND,PS,LS,NJA_ATF,YFT,110.03
1998,IRN,IRN,IND,PS,LS,NJA_IDN,BET,6.34
1998,IRN,IRN,IND,PS,LS,NJA_IDN,SKJ,9.91
1998,IRN,IRN,IND,PS,LS,NJA_IDN,YFT,6.78
1998,IRN,IRN,IND,PS,LS,NJA_IND,BET,0.79
1998,IRN,IRN,IND,PS,LS,NJA_IND,SKJ,1.65
1998,IRN,IRN,IND,PS,LS,NJA_IND,YFT,2.04
1998,IRN,IRN,IND,PS,LS,NJA_KEN,BET,0.38
1998,IRN,IRN,IND,PS,LS,NJA_KEN,SKJ,3.65
1998,IRN,IRN,IND,PS,LS,NJA_KEN,YFT,4.69
1998,IRN,IRN,IND,PS,LS,NJA_LKA,BET,0.01
1998,IRN,IRN,IND,PS,LS,NJA_LKA,SKJ,0.03
1998,IRN,IRN,IND,PS,LS,NJA_LKA,YFT,0.06
1998,IRN,IRN,IND,PS,LS,NJA_MDG,ALB,0.2
1998,IRN,IRN,IND,PS,LS,NJA_MDG,BET,27.88
1998,IRN,IRN,IND,PS,LS,NJA_MDG,SKJ,132.11
1998,IRN,IRN,IND,PS,LS,NJA_MDG,YFT,182.39
1998,IRN,IRN,IND,PS,LS,NJA_MDV,BET,4.88
1998,IRN,IRN,IND,PS,LS,NJA_MDV,SKJ,22.88
1998,IRN,IRN,IND,PS,LS,NJA_MDV,YFT,27.04
1998,IRN,IRN,IND,PS,LS,NJA_MOZ,ALB,0.16
1998,IRN,IRN,IND,PS,LS,NJA_MOZ,BET,8.54
1998,IRN,IRN,IND,PS,LS,NJA_MOZ,SKJ,76.48
1998,IRN,IRN,IND,PS,LS,NJA_MOZ,YFT,113.07
1998,IRN,IRN,IND,PS,LS,NJA_MUS,BET,0.11
